,STATUS,cEXT,cNEU,cAGR,cCON,cOPN
9482,anyone need desire (formerly strayconfusion red tick hound dog?,0,1,0,1,1
9483,"reading ""a clockwork orange"", ""slaughter-house five""...probably",0,1,0,1,1
9484,slept 7am 5pm @_@. woops,0,1,0,1,1
9485,"new (temporaryconfusion dog house. concerned worms, sake sparky's.",0,1,0,1,1
9486,ordeal been. dog killing me. hard keep sparky separated too...,0,1,0,1,1
9487,parkour: good practice house.,0,1,0,1,1
9488,french redeemed nationality invention parkour!,0,1,0,1,1
9489,"going sleep pure boredom. goodbye now, conscious world.",0,1,0,1,1
9490,"passed mensa practice exam. litlte worse have, due misunderstood 2 3 questions, one seemed like trick. feel pretty smart right nonetheless.",0,1,0,1,1
9491,putting wonderfully fake tree. given joy (read pain//hatredconfusion past four years now. grace livingroom yet again!,0,1,0,1,1
9492,"another day gone...so bored, uninspired anything creative. *sigh* still got write *propname*. written that?",0,1,0,1,1
9493,starting chapter one going there. thank *propname*!,0,1,0,1,1
9494,"well, poem might, loosely, imitate *propname*'s poem... sure used enough imagery",0,1,0,1,1
9495,facebook hard navigate everything written like pirate. adjust happy face smiley,0,1,0,1,1
9496,"mom woke today noon; little peeved. stayed bed ten minutes went: oh shit, christmas it. completely forgot.",0,1,0,1,1
9497,everyone going bed early? night still within nadir. last remnants day remain like youthful child reluctant mature. carpe noctem!,0,1,0,1,1
9498,sleep. act morning all...,0,1,0,1,1
9499,"found word word modern translation othello; hoorah, hooray!",0,1,0,1,1
9500,"listening kickass russian hip-hop. clue saying, awesome.",0,1,0,1,1
9501,"watching bunch movies. starting ""the quiet earth""",0,1,0,1,1
9502,"wow, already two-hour delay.",0,1,0,1,1
9503,"early? expected, school already?! zippadee zoodah, zippadee day...",0,1,0,1,1
9504,"curious; damn annoying vocabulary ideas, might someone tell talk exactly?",0,1,0,1,1
9505,"yea, so, *propname*'s reading assignment...not due tomorrow. letting guys know.",0,1,0,1,1
9506,"this, horseville?  surrounded naysayers!",0,1,0,1,0
9507,phone!  iphone 3.1 os upgrade broke phone.,0,1,0,1,0
9508,iphone,0,1,0,1,0
9509,meh.,1,0,1,0,1
9510,go open source windows <random expletive>.,1,0,1,0,1
9511,free hugs.,1,0,1,0,1
9512,"writing, writing, writing, writing . . . writing.",1,0,1,0,1
9513,24 revolutions around sun. pretty impressive say myself.,1,0,1,0,1
9514,"books great company, honesty, apartment getting little crowded.",1,0,1,0,1
9515,"borderlands, fantasy novel writing, *propname*. yeah, good day.",1,0,1,0,1
9516,want pirate free. pirate!,1,0,1,0,1
9517,work work work.,1,0,1,0,1
9518,"medication, medication, medication . . . science fiction? fighting cold interesing.",1,0,1,0,1
9519,"suggested song lyrics: want interplanetary business man, yeah, bringing discounts farthest star. want hyperspace negotiator, making deals jupiter mars.",1,0,1,0,1
9520,relevant interests.,1,0,1,0,1
9521,"said, ""let tacos!"" was.",1,0,1,0,1
9522,latest newest diet plan works! news ,0,1,1,0,0
9523,great evening loved happy face smiley,0,1,1,0,0
9524,cheers new year another chance us get right laughing big grin laugh glasses happy new year everybodyyyyy laughing big grin laugh glasses,0,1,1,0,0
9525,"hate homeworks holidays, especially little time finish lottt frown sad andry pouting",0,1,1,0,0
9526,happy new year ... last 2010 happy face smiley,0,1,1,0,0
9527,found baby gooobay outside door laughing big grin laugh glasses,0,1,1,0,0
9528,feels great back home !!!!!!,0,1,1,0,0
9529,oct 7th,1,0,1,1,1
9530,"yawn, feels like . . .",1,0,1,1,1
9531,someone available 'chat'? truly boring. mafia wars loading,1,0,1,1,1
9532,life dull without element surprise,1,0,1,1,1
9533,someone last,1,0,1,1,1
9534,waiting 'the call duty',1,0,1,1,1
9535,"argentinoosss....gran juego, mejor de las suertes ! ! !",1,0,1,1,1
9536,"guess, time right . . .",1,0,1,1,1
9537,"b-day calender good appl..you must try it..its simple,user friendly nd moreover,it realy works-i usin it..",1,0,1,1,1
9538,friends list mafia filling limit...,1,0,1,1,1
9539,"nd know, met frend mine presently workin zynga - yes, zynga made mafia wars....",1,0,1,1,1
9540,"omigawd, thank",1,0,1,1,1
9541,"someone take care mafia, nd farms away?? take long..",1,0,1,1,1
9542,b'lore..here come...,1,0,1,1,1
9543,anyone extra concealable camera??,1,0,1,1,1
9544,5inte paisa polum enta kayyil illa....appola 'treat',1,0,1,1,1
9545,"got back home, cleaned oiled gun, armed ready take whoever challenges reign....nd, hav forgotten 4 possums beat mafia away.we'l' deal one one....",1,0,1,1,1
9546,"zynga,i able sent season gifts anyone via mafia..dunno problm....but keep recievin gifts matesm nd get bad feelin returnin favour...sort out..",1,0,1,1,1
9547,wish happy 'christmas'..enjoy family friend..spread smile.. look socks morning ill find gift - him.. let us spread joy nd pray let peace reign everywhere world..,1,0,1,1,1
9548,"merry christmas..celebrate day ur family, wine nd cake.... nd christians, go church...lastly, thanks buddy msgd xactly stroke f midnight, made jerk f church, evryone staring - made day special..lol!!!!",1,0,1,1,1
9549,"life da best teachr..ironically,som tough lessns r learnd whn life goes da smoothst da seas... 1 thought share:if want win frends,make point remembr f thm.often,we tend care da ones r closest us,nd way,we move farther away da others.. like someone said,friendship like china..beautiful itself,but broken,will leave traces even glued back..",1,0,1,1,1
9550,reached 500 limit mafia..and continuing up... special thanks mafia frends...,1,0,1,1,1
9551,coastin......;-confusion,1,0,1,1,1
9552,"good thing today, fired rounds .. so, hav drive town fetch next set f cartridges today coz, kno, got nothin else tomorrow.....obvously,if life goes like this,1k rounds per year limit way far that, seem like tiny dot....",1,0,1,1,1
9553,"unless miracle happens, life going rough ride ahead !!! . . .",1,0,1,1,1
9554,back,1,0,1,1,1
9555,holidays comin end...back action tomorrow.. wish prosperous year ahead..god bless !!!!,1,0,1,1,1
9556,got share adrenalin morning? happy face smiley so... driving home long nightwink smirk today 10am... cop waiting give tickets end month... stops broken tail light driving w//of insurance w expired inspection sticker 5 months... hihihi happy face smiley well end story happy face smiley tickethappy face smiley warning ...,1,1,0,1,1
9557,waiting....,1,1,0,1,1
9558,"so... dear facebook, .. deactive account, activate groups gone - pleasant surprise huh!",1,1,0,1,1
9559,great night - *propname*'s cantina def. place be.,1,1,0,1,1
9560,wants go cuban-puerto rican festival tomorrrrrrrow,1,1,0,1,1
9561,hates airlines!,1,1,0,1,1
9562,got plaaaaaace live car shiiiipedhappy face smiley 99% ithaca 6th nov given friday parteyyyyy! it?!,1,1,0,1,1
9563,hmm...,1,1,0,1,1
9564,feels specialhappy face smiley,1,1,0,1,1
9565,tralala car packed ready go....,1,1,0,1,1
9566,boston yet soon.,1,1,0,1,1
9567,...,1,1,0,1,1
9568,plodchetatahappy face smiley,1,1,0,1,1
9569,hmmm facebook again?,1,1,0,1,1
9570,woohoohappy face smiley secretly clearedhappy face smiley,1,1,0,1,1
9571,1.confusion facebook - fix update bug share home page. 2.confusion.... ughhh wish got relocation package.... 3.confusion ;( missed cuban festival... 4.confusion barely staying awake day hood wide awake... great timing ...,1,1,0,1,1
9572,looking *propname* boston//providence - anybody know anything?,1,1,0,1,1
9573,trying optimize windows vista - suggestions welcome!,1,1,0,1,1
9574,ughhhhhh!,1,1,0,1,1
9575,loves work coworkers!,1,1,0,1,1
9576,cablehappy face smiley,1,1,0,1,1
9577,so.... got spend 1200-1300 tires.... nice eh,1,1,0,1,1
9578,: control arms,1,1,0,1,1
9579,arnuihooo frown sad andry pouting r.i.p.,1,1,0,1,1
9580,arni crying''''surprised,1,1,0,1,1
9581,going get zumba certified,1,1,0,1,1
9582,happy halloween everyone!,1,1,0,1,1
9583,wanted go las haciendas 2nite...,1,1,0,1,1
9584,moved apartment last night loving ithappy face smiley,1,1,0,1,1
9585,arnifrown sad andry pouting,1,1,0,1,1
9586,may ithaca night november 6th.,1,1,0,1,1
9587,loves blue water viewwink smirk swans swimming,1,1,0,1,1
9588,arniuho frown sad andry pouting,1,1,0,1,1
9589,-3 f!,1,1,0,1,1
9590,get home 5happy face smiley0am ... drive hr+ back fromm boston rain fog totaly worth getting 15 minutes club closedhappy face smiley xuxuxuxu,1,1,0,1,1
9591,so.... got spend 1200-1300 tires.... nice eh,1,1,0,1,1
9592,happy *propname* called her:happy face smileyhappy face smiley,1,1,0,1,1
9593,r.i.p. *propname*! crying,1,1,0,1,1
9594,hopes delayed opening tomorrowhappy face smiley hehehe,1,1,0,1,1
9595,another shitty day...completed shitty evening,1,1,0,1,1
9596,ughhhh!,1,1,0,1,1
9597,took first hot shower monthhappy face smiley!!! yupeee... felt goodwink smirk,1,1,0,1,1
9598,exhausted..,1,1,0,1,1
9599,thankful friends,1,1,0,1,1
9600,f'ing ri ppl,1,1,0,1,1
9601,loves jewelry aunt sent bulgaria... boots & pants mom sis sent houstonhappy face smiley itty bitty carhappy face smiley hehehe especially since got second car wash free tasca today hehe,1,1,0,1,1
9602,40degree f difference matter? bw 20 60?,1,1,0,1,1
9603,dear facebook: please make happy allow use application least holidays... actually desire to: words -> fix plugins!,1,1,0,1,1
9604,great nighthappy face smiley zzz.,1,1,0,1,1
9605,"5//6//2010 - springfield, $55 - lord dance, wants go? (send msgs let us go togetherconfusion",1,1,0,1,1
9606,happy new year!!!happy face smileyp,1,1,0,1,1
9607,going washington dc lord dance april?>,1,1,0,1,1
9608,prefers illegal-mexicans construction work white american,1,1,0,1,1
9609,"ok appears people could even comment pollhappy face smiley --- seems like everyone wants write wallhappy face smiley getting complains,.... poll: want write wall? yes//no.. embarrassed blushing",1,1,0,1,1
9610,wants go aventura concert mohegan sun,1,1,0,1,1
9611,"got home 3... went bed 330, got 730, went work 830, left work 530, got home 600, took e nap 630, woke 830... dinner shower havanawink smirk!",1,1,0,1,1
9612,yupiihappy face smiley vw !!!,1,1,0,1,1
9613,: head killing mefrown sad andry pouting,1,1,0,1,1
9614,vw ... wink smirkp hmmmmm,1,1,0,1,1
9615,woke,1,1,0,1,1
9616,*propname* needs fix record keeping big time!,1,1,0,1,1
9617,someone tried steal car tonight car told happy face smiley yay! ?,1,1,0,1,1
9618,facebook start classifying updates recent activity?,1,1,0,1,1
9619,"beverly hills, ca london, uk ...",1,1,0,1,1
9620,get people...you offer help them- lazy bother send shit... months later damn late ask help them.. wtf,1,1,0,1,1
9621,"seems like everyone wants write wallhappy face smiley getting complains,.... poll: want write wall? yes//no.. embarrassed blushing",1,1,0,1,1
9622,...,1,1,0,1,1
9623,nice unexpected friends talk w month two,1,1,0,1,1
9624,wtf grand month...luxury ass --- manager tells write neatly sincce scientist understand writing --- hello!!! since r supposed understand signature - wrote 2 page single spaced letter explaining want money back car fixed!,1,1,0,1,1
9625,build facebook app...,1,1,0,1,1
9626,fuck rhode island,1,1,0,1,1
9627,slept uh.... 16 hrs?!,1,1,0,1,1
9628,*propname* - *propname*,1,1,0,1,1
9629,needs get internet home,1,0,0,1,0
9630,dog eat expensive jacket,1,0,0,1,0
9631,like getting work see car encased 1//2 inch ice.,1,0,0,1,0
9632,likes dance skirts,1,0,0,1,0
9633,licensed driver again! woo hoo,1,0,1,1,1
9634,dear baseball...please give someone root for!,1,0,1,1,1
9635,jm3 tonight!!! woo hoo,1,0,1,1,1
9636,lonely.,1,0,1,1,1
9637,studying take nclex. everyone hate wanting nothing life? lol. apparently option.,1,0,1,1,1
9638,"bike home lunch rather exhilarating oversized truck make right turns left lane, without turn signals.  least light green maybe?",0,1,0,0,0
9639,finally decided new name kitty! sassafras happy face smiley,0,1,0,0,0
9640,sassafras sniffles frown sad andry pouting,0,1,0,0,0
9641,glad fire alarm save us excess water vapor. . . dryer.  grrr.,0,1,0,0,0
9642,"vet school app, hours spent working & volunteering animals veterinarians: 3690",0,1,0,0,0
9643,marathon square 10pm happy hour?,0,1,0,0,0
9644,kitty thinks leg fun climb up.  ow.  hard mad purpose climb snuggle happy face smiley,0,1,0,0,0
9645,"kind glad front brake functional, otherwise would likely squashed little yellow car today.",0,1,0,0,0
9646,got kitten!!!  name ideas itty bitty kitty?,0,1,0,0,0
9647,mmmm. . . cannibalism day dead ppl class happy face smiley,0,1,0,0,0
9648,extends special thanks *propname* *propname*!  literature review ...,0,0,1,1,0
9649,enjoying cricket...comfy boxers rainy weather...is soon beer?,0,0,0,1,0
9650,believe son walked christmas tree stating 'j'. little confused took candy cane tree proceeded turn upside :-d,0,0,0,1,0
9651,got home shopping evening (*propname* kids towconfusion wrapped presents night...and still finished...*yawn*,0,0,0,1,0
9652,"- so, morning *propname* gets play goes carpet light shining blinds casting shadows...he proceeds tell different letters sun making carpet... 'i', 't' 'l' exact! somehow figured cast shadow sun make letters change & disappear! rate, smarter goes school!",0,0,0,1,0
9653,"needs beer...actually, kind alcohol do...",0,0,0,1,0
9654,sick sick!,0,0,0,1,0
9655,enjoying cricket fingernails left.,0,0,0,1,0
9656,would like rain back!,0,0,0,1,0
9657,great day yesterday thanks aunties babysitting :0confusion,0,0,0,1,0
9658,macarena pickle dinner table voices told to.,0,0,0,1,0
9659,so...*propname* count backwards 10 happy face smiley,0,0,0,1,0
9660,"so...apparently, according urban dictionary...a women named *propname* typically beautiful incredible body nice eyes. known loveable. *propname* envied women...haha...i wish!",0,0,0,1,0
9661,"preparing different meals eat ""bulking"" diet custom workout program starting tuesday. theory better p90x, hit, 5x5, etc. counting calories tedious, best way make real progress.",1,0,1,1,1
9662,"exit silicon valley, enter silicone valley",1,0,1,1,1
9663,"finally saw avatar imax 3d last night, simply amazing!",1,0,1,1,1
9664,going dc tomorrow! crash white house like salahis there.,1,0,1,1,1
9665,back miami,1,0,1,1,1
9666,bought cute pair purple pumps : confusion,0,1,0,1,1
9667,yet - going movies tonight...,0,1,0,1,1
9668,sick bed.  coughing like old hag looking decidedly ropey : (,0,1,0,1,1
9669,walk heels take taxi... coco chanel,0,1,0,1,1
9670,opened blinds yet sound wind rain think world may end...,0,1,0,1,1
